order_id,date_raw,order_date,date_format_source,order_year,order_month,order_month_start,order_month_name,order_day_name,item_name,item_type,item_price,quantity,transaction_amount,expected_transaction_amount,transaction_amount_matches_expected,transaction_type,missing_transaction_type_flag,received_by,received_by_is_ambiguous_flag,time_of_sale,parsed_date_missing_flag,duplicate_order_id_flag,has_any_quality_flag
414,1/21/2023,2023-01-21,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Saturday,Cold coffee,Beverages,40,13,520,520,True,Unknown,True,Mr.,True,Night,False,False,True
415,12-05-2022,2022-05-12,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Thursday,Vadapav,Fastfood,20,8,160,160,True,Online,False,Mr.,True,Evening,False,False,False
416,08-05-2022,2022-05-08,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Sandwich,Fastfood,60,9,540,540,True,Unknown,True,Mr.,True,Morning,False,False,True
417,1/16/2023,2023-01-16,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Panipuri,Fastfood,20,3,60,60,True,Cash,False,Mr.,True,Evening,False,False,False
418,11-12-2022,2022-12-11,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Cold coffee,Beverages,40,7,280,280,True,Online,False,Mr.,True,Night,False,False,False
419,10-08-2022,2022-08-10,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Sugarcane juice,Beverages,25,14,350,350,True,Unknown,True,Mrs.,True,Midnight,False,False,True
420,1/30/2023,2023-01-30,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mrs.,True,Evening,False,False,False
421,3/24/2023,2023-03-24,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Friday,Cold coffee,Beverages,40,2,80,80,True,Online,False,Mr.,True,Midnight,False,False,False
422,08-02-2022,2022-02-08,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Tuesday,Cold coffee,Beverages,40,7,280,280,True,Online,False,Mr.,True,Evening,False,False,False
423,10/21/2022,2022-10-21,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Friday,Frankie,Fastfood,50,7,350,350,True,Cash,False,Mrs.,True,Night,False,False,False
424,4/21/2022,2022-04-21,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Thursday,Sugarcane juice,Beverages,25,9,225,225,True,Online,False,Mrs.,True,Midnight,False,False,False
425,8/17/2022,2022-08-17,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Panipuri,Fastfood,20,14,280,280,True,Online,False,Mr.,True,Afternoon,False,False,False
426,1/20/2023,2023-01-20,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Friday,Frankie,Fastfood,50,14,700,700,True,Cash,False,Mr.,True,Midnight,False,False,False
427,5/21/2022,2022-05-21,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Sandwich,Fastfood,60,2,120,120,True,Online,False,Mr.,True,Afternoon,False,False,False
428,12/24/2022,2022-12-24,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Sugarcane juice,Beverages,25,8,200,200,True,Online,False,Mr.,True,Afternoon,False,False,False
429,9/19/2022,2022-09-19,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Cold coffee,Beverages,40,3,120,120,True,Online,False,Mr.,True,Night,False,False,False
430,11-05-2022,2022-05-11,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Wednesday,Sandwich,Fastfood,60,4,240,240,True,Online,False,Mr.,True,Night,False,False,False
431,3/16/2023,2023-03-16,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Thursday,Panipuri,Fastfood,20,6,120,120,True,Online,False,Mr.,True,Evening,False,False,False
432,3/27/2023,2023-03-27,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Monday,Panipuri,Fastfood,20,6,120,120,True,Online,False,Mr.,True,Afternoon,False,False,False
433,5/27/2022,2022-05-27,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Panipuri,Fastfood,20,14,280,280,True,Online,False,Mrs.,True,Evening,False,False,False
434,8/21/2022,2022-08-21,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Sunday,Aalopuri,Fastfood,20,12,240,240,True,Cash,False,Mr.,True,Morning,False,False,False
435,05-08-2022,2022-08-05,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Friday,Sandwich,Fastfood,60,1,60,60,True,Cash,False,Mrs.,True,Afternoon,False,False,False
436,01-05-2023,2023-05-01,dd-mm-yyyy,2023,2023-05,2023-05-01,May 2023,Monday,Frankie,Fastfood,50,10,500,500,True,Cash,False,Mr.,True,Midnight,False,False,False
437,8/31/2022,2022-08-31,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Cold coffee,Beverages,40,1,40,40,True,Unknown,True,Mr.,True,Morning,False,False,True
438,6/20/2022,2022-06-20,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Cold coffee,Beverages,40,5,200,200,True,Online,False,Mr.,True,Morning,False,False,False
439,9/30/2022,2022-09-30,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Friday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mr.,True,Afternoon,False,False,False
440,11/28/2022,2022-11-28,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Aalopuri,Fastfood,20,7,140,140,True,Cash,False,Mr.,True,Afternoon,False,False,False
441,11-02-2022,2022-02-11,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Friday,Aalopuri,Fastfood,20,1,20,20,True,Online,False,Mrs.,True,Midnight,False,False,False
442,8/22/2022,2022-08-22,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Monday,Sugarcane juice,Beverages,25,7,175,175,True,Online,False,Mrs.,True,Night,False,False,False
443,09-05-2022,2022-05-09,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Sugarcane juice,Beverages,25,12,300,300,True,Cash,False,Mrs.,True,Night,False,False,False
444,9/28/2022,2022-09-28,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Frankie,Fastfood,50,4,200,200,True,Unknown,True,Mr.,True,Evening,False,False,True
445,10/22/2022,2022-10-22,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Saturday,Sandwich,Fastfood,60,14,840,840,True,Online,False,Mrs.,True,Morning,False,False,False
446,8/31/2022,2022-08-31,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Cold coffee,Beverages,40,9,360,360,True,Cash,False,Mr.,True,Night,False,False,False
447,1/17/2023,2023-01-17,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Frankie,Fastfood,50,6,300,300,True,Online,False,Mrs.,True,Afternoon,False,False,False
448,7/27/2022,2022-07-27,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Vadapav,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Evening,False,False,False
449,09-09-2022,2022-09-09,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Friday,Frankie,Fastfood,50,4,200,200,True,Cash,False,Mr.,True,Afternoon,False,False,False
450,5/20/2022,2022-05-20,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Sugarcane juice,Beverages,25,1,25,25,True,Online,False,Mr.,True,Morning,False,False,False
451,3/15/2023,2023-03-15,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Sugarcane juice,Beverages,25,10,250,250,True,Cash,False,Mrs.,True,Midnight,False,False,False
452,12/25/2022,2022-12-25,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Frankie,Fastfood,50,5,250,250,True,Online,False,Mr.,True,Afternoon,False,False,False
453,10/20/2022,2022-10-20,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Sandwich,Fastfood,60,1,60,60,True,Online,False,Mrs.,True,Midnight,False,False,False
454,03-07-2023,2023-07-03,dd-mm-yyyy,2023,2023-07,2023-07-01,Jul 2023,Monday,Sandwich,Fastfood,60,1,60,60,True,Online,False,Mrs.,True,Evening,False,False,False
455,03-01-2023,2023-01-03,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Cold coffee,Beverages,40,11,440,440,True,Cash,False,Mr.,True,Midnight,False,False,False
456,12/31/2022,2022-12-31,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Cold coffee,Beverages,40,13,520,520,True,Unknown,True,Mrs.,True,Night,False,False,True
457,10/16/2022,2022-10-16,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Cold coffee,Beverages,40,11,440,440,True,Cash,False,Mr.,True,Evening,False,False,False
458,09-12-2022,2022-12-09,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Friday,Sugarcane juice,Beverages,25,8,200,200,True,Cash,False,Mrs.,True,Midnight,False,False,False
459,06-08-2022,2022-08-06,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Vadapav,Fastfood,20,14,280,280,True,Cash,False,Mr.,True,Night,False,False,False
460,11/20/2022,2022-11-20,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Sunday,Aalopuri,Fastfood,20,2,40,40,True,Cash,False,Mr.,True,Morning,False,False,False
461,7/22/2022,2022-07-22,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Friday,Sugarcane juice,Beverages,25,5,125,125,True,Cash,False,Mr.,True,Midnight,False,False,False
462,4/24/2022,2022-04-24,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Sunday,Vadapav,Fastfood,20,3,60,60,True,Cash,False,Mr.,True,Morning,False,False,False
463,06-11-2022,2022-11-06,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Sunday,Sandwich,Fastfood,60,6,360,360,True,Online,False,Mr.,True,Midnight,False,False,False
464,10/18/2022,2022-10-18,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Tuesday,Sugarcane juice,Beverages,25,13,325,325,True,Cash,False,Mr.,True,Morning,False,False,False
465,1/15/2023,2023-01-15,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Sunday,Sugarcane juice,Beverages,25,12,300,300,True,Online,False,Mr.,True,Evening,False,False,False
466,01-11-2023,2023-11-01,dd-mm-yyyy,2023,2023-11,2023-11-01,Nov 2023,Wednesday,Panipuri,Fastfood,20,6,120,120,True,Cash,False,Mr.,True,Evening,False,False,False
467,10/17/2022,2022-10-17,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Monday,Aalopuri,Fastfood,20,11,220,220,True,Online,False,Mr.,True,Morning,False,False,False
468,09-08-2022,2022-08-09,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Tuesday,Panipuri,Fastfood,20,2,40,40,True,Cash,False,Mr.,True,Evening,False,False,False
469,5/15/2022,2022-05-15,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Sandwich,Fastfood,60,7,420,420,True,Online,False,Mrs.,True,Morning,False,False,False
470,9/29/2022,2022-09-29,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Thursday,Vadapav,Fastfood,20,8,160,160,True,Cash,False,Mrs.,True,Morning,False,False,False
471,2/13/2023,2023-02-13,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Monday,Panipuri,Fastfood,20,7,140,140,True,Cash,False,Mrs.,True,Afternoon,False,False,False
472,01-11-2023,2023-11-01,dd-mm-yyyy,2023,2023-11,2023-11-01,Nov 2023,Wednesday,Panipuri,Fastfood,20,10,200,200,True,Unknown,True,Mr.,True,Midnight,False,False,True
473,09-04-2022,2022-04-09,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Saturday,Sandwich,Fastfood,60,5,300,300,True,Cash,False,Mrs.,True,Evening,False,False,False
474,8/28/2022,2022-08-28,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Sunday,Sugarcane juice,Beverages,25,15,375,375,True,Cash,False,Mrs.,True,Night,False,False,False
475,2/24/2023,2023-02-24,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Friday,Cold coffee,Beverages,40,6,240,240,True,Cash,False,Mrs.,True,Night,False,False,False
476,02-02-2023,2023-02-02,dd-mm-yyyy,2023,2023-02,2023-02-01,Feb 2023,Thursday,Aalopuri,Fastfood,20,10,200,200,True,Cash,False,Mr.,True,Morning,False,False,False
477,2/13/2023,2023-02-13,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Monday,Sandwich,Fastfood,60,15,900,900,True,Cash,False,Mrs.,True,Midnight,False,False,False
478,12/27/2022,2022-12-27,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Tuesday,Sugarcane juice,Beverages,25,9,225,225,True,Cash,False,Mrs.,True,Afternoon,False,False,False
479,2/13/2023,2023-02-13,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Monday,Sandwich,Fastfood,60,11,660,660,True,Cash,False,Mrs.,True,Afternoon,False,False,False
480,10-02-2022,2022-02-10,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Thursday,Vadapav,Fastfood,20,12,240,240,True,Cash,False,Mr.,True,Evening,False,False,False
481,10/29/2022,2022-10-29,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Saturday,Sugarcane juice,Beverages,25,4,100,100,True,Cash,False,Mr.,True,Evening,False,False,False
482,1/31/2023,2023-01-31,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Aalopuri,Fastfood,20,1,20,20,True,Online,False,Mr.,True,Afternoon,False,False,False
483,4/27/2022,2022-04-27,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Wednesday,Panipuri,Fastfood,20,9,180,180,True,Cash,False,Mrs.,True,Morning,False,False,False
484,3/21/2023,2023-03-21,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Tuesday,Cold coffee,Beverages,40,5,200,200,True,Cash,False,Mrs.,True,Afternoon,False,False,False
485,2/26/2023,2023-02-26,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Sunday,Aalopuri,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Midnight,False,False,False
486,2/14/2023,2023-02-14,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Tuesday,Vadapav,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Midnight,False,False,False
487,5/27/2022,2022-05-27,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Sandwich,Fastfood,60,9,540,540,True,Cash,False,Mrs.,True,Midnight,False,False,False
488,9/21/2022,2022-09-21,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Cold coffee,Beverages,40,10,400,400,True,Cash,False,Mr.,True,Midnight,False,False,False
489,02-03-2023,2023-03-02,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Thursday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mrs.,True,Evening,False,False,False
490,12/26/2022,2022-12-26,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Monday,Cold coffee,Beverages,40,8,320,320,True,Cash,False,Mr.,True,Morning,False,False,False
491,5/31/2022,2022-05-31,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Tuesday,Vadapav,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Midnight,False,False,False
492,07-11-2022,2022-11-07,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Sandwich,Fastfood,60,15,900,900,True,Cash,False,Mr.,True,Afternoon,False,False,False
493,10-02-2022,2022-02-10,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Thursday,Cold coffee,Beverages,40,2,80,80,True,Online,False,Mr.,True,Morning,False,False,False
494,1/14/2023,2023-01-14,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Saturday,Cold coffee,Beverages,40,10,400,400,True,Cash,False,Mrs.,True,Night,False,False,False
495,10/20/2022,2022-10-20,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Aalopuri,Fastfood,20,13,260,260,True,Online,False,Mrs.,True,Midnight,False,False,False
496,11-07-2022,2022-07-11,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Monday,Cold coffee,Beverages,40,10,400,400,True,Online,False,Mrs.,True,Night,False,False,False
497,1/25/2023,2023-01-25,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Wednesday,Sandwich,Fastfood,60,7,420,420,True,Cash,False,Mr.,True,Midnight,False,False,False
498,6/16/2022,2022-06-16,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Thursday,Frankie,Fastfood,50,1,50,50,True,Cash,False,Mr.,True,Midnight,False,False,False
499,7/27/2022,2022-07-27,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Sandwich,Fastfood,60,8,480,480,True,Online,False,Mrs.,True,Evening,False,False,False
500,04-08-2022,2022-08-04,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Thursday,Vadapav,Fastfood,20,4,80,80,True,Online,False,Mrs.,True,Midnight,False,False,False
501,08-09-2022,2022-09-08,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Thursday,Sugarcane juice,Beverages,25,14,350,350,True,Online,False,Mrs.,True,Afternoon,False,False,False
502,01-04-2023,2023-04-01,dd-mm-yyyy,2023,2023-04,2023-04-01,Apr 2023,Saturday,Panipuri,Fastfood,20,13,260,260,True,Online,False,Mr.,True,Night,False,False,False
503,11-04-2022,2022-04-11,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Monday,Aalopuri,Fastfood,20,13,260,260,True,Cash,False,Mrs.,True,Morning,False,False,False
504,12-09-2022,2022-09-12,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Cold coffee,Beverages,40,8,320,320,True,Cash,False,Mr.,True,Evening,False,False,False
505,02-12-2023,2023-12-02,dd-mm-yyyy,2023,2023-12,2023-12-01,Dec 2023,Saturday,Frankie,Fastfood,50,4,200,200,True,Cash,False,Mr.,True,Night,False,False,False
506,12/26/2022,2022-12-26,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Monday,Cold coffee,Beverages,40,12,480,480,True,Cash,False,Mrs.,True,Midnight,False,False,False
507,12/14/2022,2022-12-14,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Wednesday,Aalopuri,Fastfood,20,14,280,280,True,Online,False,Mrs.,True,Morning,False,False,False
508,12-10-2022,2022-10-12,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Wednesday,Sandwich,Fastfood,60,1,60,60,True,Cash,False,Mr.,True,Night,False,False,False
509,10/26/2022,2022-10-26,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Wednesday,Vadapav,Fastfood,20,11,220,220,True,Online,False,Mr.,True,Evening,False,False,False
510,04-04-2022,2022-04-04,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Monday,Sandwich,Fastfood,60,14,840,840,True,Online,False,Mr.,True,Afternoon,False,False,False
511,08-02-2022,2022-02-08,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Tuesday,Panipuri,Fastfood,20,4,80,80,True,Cash,False,Mrs.,True,Night,False,False,False
512,01-11-2023,2023-11-01,dd-mm-yyyy,2023,2023-11,2023-11-01,Nov 2023,Wednesday,Panipuri,Fastfood,20,3,60,60,True,Cash,False,Mrs.,True,Afternoon,False,False,False
513,7/16/2022,2022-07-16,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Cold coffee,Beverages,40,5,200,200,True,Cash,False,Mrs.,True,Night,False,False,False
514,8/24/2022,2022-08-24,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Cold coffee,Beverages,40,8,320,320,True,Online,False,Mrs.,True,Evening,False,False,False
515,11-02-2022,2022-02-11,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Friday,Sandwich,Fastfood,60,7,420,420,True,Unknown,True,Mrs.,True,Night,False,False,True
516,9/22/2022,2022-09-22,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Thursday,Sugarcane juice,Beverages,25,12,300,300,True,Online,False,Mrs.,True,Midnight,False,False,False
517,07-02-2022,2022-02-07,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Monday,Panipuri,Fastfood,20,13,260,260,True,Online,False,Mr.,True,Evening,False,False,False
518,12-09-2022,2022-09-12,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Aalopuri,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Morning,False,False,False
519,11/25/2022,2022-11-25,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Friday,Cold coffee,Beverages,40,10,400,400,True,Cash,False,Mr.,True,Morning,False,False,False
520,04-03-2022,2022-03-04,dd-mm-yyyy,2022,2022-03,2022-03-01,Mar 2022,Friday,Panipuri,Fastfood,20,11,220,220,True,Online,False,Mrs.,True,Night,False,False,False
521,1/27/2023,2023-01-27,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Friday,Panipuri,Fastfood,20,14,280,280,True,Online,False,Mr.,True,Morning,False,False,False
522,12/29/2022,2022-12-29,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Thursday,Panipuri,Fastfood,20,13,260,260,True,Cash,False,Mrs.,True,Midnight,False,False,False
523,11-03-2022,2022-03-11,dd-mm-yyyy,2022,2022-03,2022-03-01,Mar 2022,Friday,Frankie,Fastfood,50,6,300,300,True,Cash,False,Mr.,True,Afternoon,False,False,False
524,05-01-2022,2022-01-05,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Wednesday,Aalopuri,Fastfood,20,13,260,260,True,Online,False,Mr.,True,Afternoon,False,False,False
525,05-04-2022,2022-04-05,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Vadapav,Fastfood,20,3,60,60,True,Cash,False,Mr.,True,Midnight,False,False,False
526,07-04-2022,2022-04-07,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Thursday,Sandwich,Fastfood,60,10,600,600,True,Cash,False,Mrs.,True,Evening,False,False,False
527,01-06-2023,2023-06-01,dd-mm-yyyy,2023,2023-06,2023-06-01,Jun 2023,Thursday,Sugarcane juice,Beverages,25,6,150,150,True,Cash,False,Mrs.,True,Afternoon,False,False,False
528,07-01-2022,2022-01-07,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Friday,Sugarcane juice,Beverages,25,7,175,175,True,Cash,False,Mrs.,True,Midnight,False,False,False
529,5/15/2022,2022-05-15,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Aalopuri,Fastfood,20,12,240,240,True,Unknown,True,Mrs.,True,Afternoon,False,False,True
530,7/27/2022,2022-07-27,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Panipuri,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Night,False,False,False
531,10-04-2022,2022-04-10,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Sunday,Cold coffee,Beverages,40,10,400,400,True,Cash,False,Mr.,True,Night,False,False,False
532,3/27/2023,2023-03-27,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Monday,Panipuri,Fastfood,20,13,260,260,True,Online,False,Mrs.,True,Midnight,False,False,False
533,02-05-2023,2023-05-02,dd-mm-yyyy,2023,2023-05,2023-05-01,May 2023,Tuesday,Frankie,Fastfood,50,2,100,100,True,Unknown,True,Mrs.,True,Night,False,False,True
534,5/16/2022,2022-05-16,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Vadapav,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Night,False,False,False
535,09-05-2022,2022-05-09,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Sandwich,Fastfood,60,4,240,240,True,Online,False,Mr.,True,Midnight,False,False,False
536,03-01-2023,2023-01-03,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Sugarcane juice,Beverages,25,7,175,175,True,Cash,False,Mrs.,True,Evening,False,False,False
537,1/25/2023,2023-01-25,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Wednesday,Panipuri,Fastfood,20,3,60,60,True,Cash,False,Mr.,True,Evening,False,False,False
538,06-05-2022,2022-05-06,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Panipuri,Fastfood,20,7,140,140,True,Online,False,Mr.,True,Morning,False,False,False
539,09-07-2022,2022-07-09,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Panipuri,Fastfood,20,3,60,60,True,Online,False,Mr.,True,Evening,False,False,False
540,5/27/2022,2022-05-27,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Vadapav,Fastfood,20,13,260,260,True,Cash,False,Mr.,True,Afternoon,False,False,False
541,7/30/2022,2022-07-30,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Panipuri,Fastfood,20,12,240,240,True,Cash,False,Mr.,True,Night,False,False,False
542,08-04-2022,2022-04-08,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Friday,Sugarcane juice,Beverages,25,9,225,225,True,Cash,False,Mr.,True,Evening,False,False,False
543,04-10-2022,2022-10-04,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Tuesday,Aalopuri,Fastfood,20,15,300,300,True,Cash,False,Mrs.,True,Evening,False,False,False
544,12/14/2022,2022-12-14,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Wednesday,Sandwich,Fastfood,60,15,900,900,True,Online,False,Mrs.,True,Morning,False,False,False
545,01-01-2023,2023-01-01,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Sunday,Sandwich,Fastfood,60,13,780,780,True,Online,False,Mrs.,True,Midnight,False,False,False
546,07-09-2022,2022-09-07,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Aalopuri,Fastfood,20,1,20,20,True,Cash,False,Mrs.,True,Midnight,False,False,False
547,5/14/2022,2022-05-14,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Cold coffee,Beverages,40,10,400,400,True,Online,False,Mr.,True,Morning,False,False,False
548,3/29/2023,2023-03-29,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Cold coffee,Beverages,40,14,560,560,True,Cash,False,Mr.,True,Afternoon,False,False,False
549,4/15/2022,2022-04-15,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Friday,Sugarcane juice,Beverages,25,3,75,75,True,Online,False,Mr.,True,Afternoon,False,False,False
550,11/15/2022,2022-11-15,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Tuesday,Cold coffee,Beverages,40,15,600,600,True,Online,False,Mr.,True,Afternoon,False,False,False
551,7/30/2022,2022-07-30,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Sugarcane juice,Beverages,25,7,175,175,True,Cash,False,Mr.,True,Evening,False,False,False
